User: USER,Path: C:\Program Files (x86)\BMG\Omega\User\Data\,Test run no.: 313
Test name: Ilya T30 - Chimeragenesis (8-8-21),Date: 8/9/2021,Time: 5:18:43 PM

ID1: 003,ID2: Wizard script `IA T30_Chimeras`, Prot.1, Plate 3, Monday, August 9, 2021 5:13:06 PM,
Absorbance

Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
C,,,0.704,0.668,0.725,0.79,0.694,0.744,0.746,0.807,,
D,,,0.665,0.713,0.747,0.777,0.752,0.753,0.769,0.796,,
E,,,0.747,0.714,0.776,0.731,0.732,0.743,0.771,0.806,,
F,,,0.725,0.704,0.723,0.72,0.704,0.704,0.746,0.694,,
G,,,0.755,0.723,0.733,0.766,0.726,0.68,0.743,0.754,,
H,,,,,,,,,,,,

Cycle 42 (8 h 23 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.729,0.668,0.726,0.747,0.726,0.719,0.721,0.685,,
C,,,0.705,0.667,0.727,0.792,0.701,0.737,0.746,0.818,,
